title;rating
Loucura na NBA: irmãos Curry no Torneio de 3 pontos, gesto obsceno e morcego na quadra;verdadeiro
Clássico, dancinha e sentimento por lesões do passado no São Paulo: falamos com Everton;verdadeiro
"No caminho da Seleção, Marcelo Moreno explica preferência pela China ao Brasil: ""Irrecusável""";verdadeiro
"Bruno Henrique revela conversa após gol mal anulado: ""O árbitro até pediu desculpa""";verdadeiro
Grande Círculo: Luxemburgo fala sobre polêmicas e vê Brasil campeão em 2022;verdadeiro
Clube chinês pode pagar multa para tirar Bruno Henrique do Palmeiras;verdadeiro
"Casagrande rasga elogios a Bruno Henrique e destaca agressividade: ""Candidato a ídolo do Flamengo""";verdadeiro
Argentina e Uruguai vencem e avançam no Sul-Americano Sub-20, veja os classificados;verdadeiro
PSG estuda alternativas para tratar nova lesão de Neymar;verdadeiro
Anderson Martins, zagueiro do São Paulo, processa Corinthians por dívida de direitos de imagem;verdadeiro
"Cereto e Villani discutem se jornalistas devem falar seus times no ""Acabou a Brincadeira""";verdadeiro
Sem data para estrear, Vagner Love se apresenta ao Corinthians e faz primeiro treino no CT;verdadeiro
Cardiff homenageia Emiliano Sala no primeiro jogo após desaparecimento de avião;verdadeiro
Zé Rafael, do Palmeiras, fala sobre sua origem no futsal;verdadeiro
Quem tem o melhor elenco? Comentaristas colocam Palmeiras acima de Cruzeiro e Flamengo;verdadeiro
"Lais Souza celebra maturidade e foca na formação da própria família: ""Encontrando o caminho"" ";verdadeiro
Rival do Barcelona apresenta artilheiro chinês com média de quase um gol por jogo;verdadeiro
Fluminense anuncia contratação de Paulo Henrique Ganso;verdadeiro
Goleiro do São Bento leva frango bizarro em jogo do Paulistão e chora, vídeo;verdadeiro
"Árbitro Anderson Daronco relata ameaças após VEC x Inter: ""Nós vamos matar vocês""";verdadeiro
Dois anos depois de vender balas no semáforo, brasileiro faz golaço em Malta e sonha com o Puskas;verdadeiro
"Contratação de Ganso pelo Fluminense quebra a web, e Neymar curte: ""Show man"" ";verdadeiro
"Sampaoli vê início de ano além do esperado no Santos e diz: ""Jogadores estão entusiasmados""";verdadeiro
"Dérbi dos goleadores: Palmeiras e Corinthians medem forças de seus ""camisas 9"" neste sábado";verdadeiro
Raio-X do Super Bowl 53: quem leva a vantagem na comparação dos elencos de Patriots e Rams?;verdadeiro
"Victor Ferraz pede desculpa à torcida do Santos por derrota por 5 a 1: ""A gente sabe dos riscos""";verdadeiro
"Hernanes festeja golaço e projeta estreia do São Paulo na Libertadores: ""É dar a vida""";verdadeiro
"Mano elogia estreantes do Cruzeiro e pede calma com Orejuela: ""Titular é Edilson""";verdadeiro
"Vizeu marca pelo Grêmio e entrega camisa a pequeno torcedor: ""Primeiro de muitos""";verdadeiro
"Neymar se emociona em festa de aniversário e diz que queria ""um metatarso novo"" de presente";verdadeiro
Goleiro sai jogando errado, e volante dá vitória ao RB Brasil com golaço por cobertura aos 46, veja;verdadeiro
Santos faz proposta por Cueva e espera meia para exames nesta semana;verdadeiro
Vídeo: Henrique Dourado perde pênalti em primeiro treino no novo módulo do CT do Flamengo;verdadeiro
Seleção vai ao Superclássico para ver Vinicius Junior de perto pela 1ª vez no Real Madrid;verdadeiro
Deyverson é cobrado por cusparada em clássico e recebe multa de R$ 350 mil do Palmeiras;verdadeiro
"Galvão cobra o São Paulo após derrota: ""A história exige uma apresentação em outro nível""";verdadeiro
"Spider encontra Adesanya, chama de Venom e ouve resposta: ""Sou o Deadpool""";verdadeiro
TJD-PR mantém liminar pelo fim da torcida única nos jogos do Athletico na Arena da Baixada;verdadeiro
Santos anuncia a contratação de Cueva, acordo envolve empréstimo no primeiro ano;verdadeiro
Tragédia no Ninho do Urubu: veja lista de mortos e feridos do incêndio no CT do Flamengo;verdadeiro
"Secretário reforça ""fatalidade"" no Flamengo, mas critica: ""Futebol tem que deixar de improvisar""";verdadeiro
Neymar tem o quarto maior salário da Europa, revela jornal;verdadeiro
Sobreviventes de incêndio no Ninho do Urubu relatam como se salvaram da tragédia;verdadeiro
Bombeiros: não há registro de vistoria no local da tragédia no CT do Flamengo;verdadeiro
Paquetá faz seu primeiro gol pelo Milan, se emociona e homenageia vítimas da tragédia do Flamengo;verdadeiro
Site vaza suposta camisa que a seleção brasileira utilizará na Copa América neste ano;verdadeiro
Resumão do futebol internacional: rodada de luto por Sala e garotos do Ninho deixa líderes de olho no retrovisor;verdadeiro
Solidariedade em campo e nas redes: homenagens às vítimas do incêndio marcam a rodada;verdadeiro
"Sarri se explica após deixar Guardiola no vácuo na goleada para o Manchester City: ""Não o vi""";verdadeiro
"Amadeu lamenta gols perdidos, vê Brasil com mais fome e comenta sobre futuro: ""Dificilmente desisto dos meus objetivos""";verdadeiro
Ivan Moré e Caio Ribeiro opinam: Neymar é o melhor jogador brasileiro depois de Pelé?;verdadeiro
Neymar destaca evolução no tratamento e sonha com as quartas de final da Liga dos Campeões;verdadeiro
Direção do São Paulo desconversa sobre Pato e diz que não errou ao efetivar Jardine como técnico;verdadeiro
Camisa do Vasco com bandeira do Flamengo vai parar em Centro de Memória do clube na Gávea;verdadeiro
Mesmo sem aluguel de estádio e taxa da Ferj, Vasco tem prejuízo de R$ 28 mil no Maracanã;verdadeiro
"Derrota do Flamengo enche redes sociais de memes, e Calazans tira onda: ""No Fla-Flu é o ai, Jesus""";verdadeiro
"Luciano festeja gol da vitória do Fluminense e manda recado: ""Futebol se ganha 11 contra 11""";verdadeiro
Opinião: o constrangimento de um São Paulo que é sempre o último a saber de seus erros;verdadeiro
Com 102 assinaturas, conselheiros do Vasco fazem carta de repúdio a homenagem ao Flamengo;verdadeiro
Fé, futebol e música: ex-São Paulo, Régis luta para mudar de vida no CSA, vídeo;verdadeiro
Cauan Emanuel, sobrevivente da tragédia no CT do Flamengo, chega a Fortaleza ;verdadeiro
Kyle Kuzma anota 35 pontos e comanda vitória do Time EUA no Desafio dos Novatos;verdadeiro
"Capa de jornal espanhol, Vinicius Junior é visto como ""intocável"" no Real Madrid";verdadeiro
Ganso participa de jogo-treino do Fluminense, e Gilberto marca em vitória sobre Madureira;verdadeiro
"Sampaoli elogia Jean Mota e cobra comprometimento de Rodrygo no Santos: ""Estaremos em cima dele""";verdadeiro
Vídeo: Corinthians lança campanha de marketing que trata corinthianismo como religião;verdadeiro
Procurador do TJD-RJ denuncia Fluminense e Pedro Abad, e pede exclusão do clube do Carioca;verdadeiro
Peres diz que fará oferta caso Pato fique livre e reforça ideia de segurar Rodrygo no Santos;verdadeiro
Corinthians e Romero não se acertam, e renovação de contrato volta a emperrar;verdadeiro
"Ao som de ""Dyogo Guerreiro"", sobrevivente da tragédia no CT do Flamengo chega a Fortaleza ";verdadeiro
"Milton Leite vê pontos positivos do Corinthians contra o Avenida: ""Sornoza tem sido bom armador""";verdadeiro
Palmeiras fica perto de vender Deyverson para clube chinês por 12 milhões de euros;verdadeiro
"Revoltadas, famílias encerram negociação com o Flamengo: ""Estão brincando com a vida dos nossos filhos""";verdadeiro
Carille pede, e Corinthians acerta a contratação do meia Régis, do Bahia;verdadeiro
Grêmio encaminha venda de Tetê após nova investida do Shakhtar Donetsk;verdadeiro
Mbappé marca dois e tem gol de mão anulado em vitória do PSG sobre Nîmes;verdadeiro
Ex-Londrina, lateral Matheusinho assina contrato com o Flamengo;verdadeiro
Esloveno sente lesão, desiste e jovem sérvio faz primeira final da carreira no Rio Open;verdadeiro
Sampaoli se anima com valentia do Santos, elogia Éverson, mas banca Vanderlei contra o River;verdadeiro
"Felipão diz que Deyverson fica no Palmeiras: ""É da minha confiança""";verdadeiro
"Valentim elogia 1º tempo, entrega no clássico e aprova início de ano do Vasco: ""Muito satisfeito""";verdadeiro
Marreta nocauteia Jan Blachowicz, iguala número de nocautes do Spider e pede disputa de cinturão;verdadeiro
Quem é Rafael Santos? Conheça a surpresa na lista de inscritos do Flamengo na Libertadores 2019;verdadeiro
Análise: Diniz terá de buscar saídas para dificuldade crônica do Fluminense contra retrancas;verdadeiro
Lucas Ribeiro é a nova aposta do Hoffenheim, clube se consolida como destino de jovens brasileiros;verdadeiro
Reforços, elenco e futuro: São Paulo e Cuca fazem reunião no Morumbi sobre planejamento;verdadeiro
"Romarinho admite chance de voltar ao Corinthians no meio do ano: ""Novo momento""";verdadeiro
Jon Jones passa em três exames antidoping, mas apresenta traços de turinabol em dois testes;verdadeiro
Ronaldinho ganha homenagem do Maracanã e inaugura exposição sobre a carreira;verdadeiro
Pedida de Maxi para renovar até o fim de 2021 extrapola limite financeiro do Vasco;verdadeiro
Cássio chega a 16 pênaltis defendidos e supera média dos maiores goleiros do Corinthians;verdadeiro
Jon Jones diz não se envergonhar de testes polêmicos, e Colby tenta roubar cena em treino aberto;verdadeiro
Chapecoense tenta a contratação de Fabiano, lateral-direito do Palmeiras;verdadeiro
Jardine, Argel, Jorginho... Fevereiro tem recorde de trocas no mês desde 2012 na elite do futebol;verdadeiro
Entenda a situação do Los Angeles Lakers e vote: LeBron James ficará fora dos playoffs?;verdadeiro
Neymar embarca de volta para Paris após 12 dias recuperando-se de lesão no Brasil;verdadeiro
"Roy Jones Jr. aceita desafio de Vitor Belfort por luta no ONE: ""Basta dizer onde e quando""";verdadeiro
Atuações: Diego Alves fecha o gol, e Bruno Henrique esbanja fôlego em vitória do Flamengo na Bolívia;verdadeiro
"Vinicius Junior diz que tornozelo está ""doendo muito"", mas indica que lesão não é grave";verdadeiro
"Rizek critica desempenho de Luan, do Grêmio: ""Qual foi o planeta que abduziu o Rei da América?""";verdadeiro
Com tempo curto e Libertadores na terça-feira, Palmeiras pode ter escalação inédita em Mirassol;verdadeiro
Régis esquece passado nos rivais e fala da relação de confiança com Carille no Corinthians;verdadeiro
Na mira de Tite, Dudu valoriza trabalho no Palmeiras e diz que sonha com chance na Seleção;verdadeiro
Seleção SporTV compara 10 anos de carreira de Neymar com os de outros ídolos brasileiros;verdadeiro
Acertado com o Botafogo, Diego Souza treina no São Paulo;verdadeiro
Mister Libertadores: Sobis amplia vantagem como brasileiro com gols em mais edições distintas;verdadeiro
Barbieri explica perfil de contratações do Goiás e dá aval para chegada de Giovanni Augusto;verdadeiro
Ídolo do Santos e campeão do mundo em 1962, Coutinho morre aos 75 anos;verdadeiro
"Neymar ou Mbappé? Presidente do Real Madrid é questionado sobre qual prefere e diz: ""Os dois"" ";verdadeiro
Mensagens misteriosas de Alexandre Pato nas redes sinalizam saída do futebol chinês;verdadeiro
Ligado na telinha: confira os jogos do meio de semana com transmissão ao vivo;verdadeiro
Quatro ingleses e sem Bayern e Real após 11 anos: veja times das quartas da Liga dos Campeões;verdadeiro
Com dois belos gols de Haedo Valdez, Cerro vence Zamora e lidera grupo do Atlético-MG;verdadeiro
Veja como São Paulo receberá o dinheiro da transferência de Éder Militão do Porto para o Real Madrid;verdadeiro
Jornal diz que vinda de Zidane, explosão de Vinicius e Mbappé tiraram Neymar do foco do Real ;verdadeiro
Felipão admite insatisfação com Borja no Palmeiras e vê clássico equilibrado;verdadeiro
"Mancini diz que Hernanes deve desfalcar o São Paulo em ""decisão"" contra São Caetano";verdadeiro
"Gabriel Jesus diz que carreira ""deu uma parada"", mas garante ter superado Copa sem gols";verdadeiro
Diretoria do São Paulo multa e afasta Jean por ato de indisciplina, goleiro vai treinar separado;verdadeiro
 Com lesão na coxa direita, Deyverson vai desfalcar o Palmeiras por até três semanas;verdadeiro
Felipe Anderson diz que retorno à Seleção após quase quatro anos será como uma estreia;verdadeiro
Colômbia lança camisa com listras e triângulos para a Copa América;verdadeiro
Com a 10, Paquetá cita Pelé, Neymar, Zico e Ronaldinho, e quer Seleção entrosada no olhar;verdadeiro
Doideira! GloboEsporte.com vai transmitir jogos da Seleção com narração do Falha de Cobertura;verdadeiro
Pleno do TJD-RJ nega recurso do Fluminense, e Bruno Silva pode ficar fora do Campeonato Carioca;verdadeiro
Imprensa argentina detona seleção de Messi e companhia após derrota para Venezuela;verdadeiro
Ao lado de amigos, Neymar acompanha amistoso do Brasil em Portugal;verdadeiro
Com presença de Nego Ney na Gávea, novo uniforme do Flamengo começa a ser vendido;verdadeiro
Seleção brasileira no FIFA 19: veja time titular ideal de acordo com Ultimate Team;verdadeiro
Casagrande, sobre empate do Brasil: “Não teve espírito de Seleção e não honrou a camisa”;verdadeiro
"Gol polêmico contra o Palmeiras em jogo com VAR deixa Fernando Prass ""sem saber o que pensar""";verdadeiro
Arsenal demonstra interesse em tirar Kannemann do Grêmio, diz jornal inglês;verdadeiro
Futebol ao vivo: confira as partidas deste meio de semana com transmissão na telinha;verdadeiro
Cuca conversa com Pato, e São Paulo fica otimista por contratação;verdadeiro
Bruno Henrique será julgado pelo TJD-RJ nesta sexta e pode desfalcar Flamengo na reta final do Carioca;verdadeiro
Edilson se sensibiliza e chora ao falar da situação da Venezuela antes de Cruzeiro e Deportivo Lara;verdadeiro
Sobrevivente na tragédia aérea da Chape, Rafael Henzel morre após infarto;verdadeiro
São Paulo e Palmeiras entram em reta final da disputa por Pato, Santos corre por fora ;verdadeiro
"Abel Braga passa mal no Fla-Flu e deixa Maracanã de ambulância para realizar exames: ""Está bem""";verdadeiro
Chile e Peru vencem e equilibram disputa no Grupo A do Sul-Americano Sub-17;verdadeiro
Jornal diz que Real Madrid tem R$ 2 bilhões para investir em Mbappé, Pogba e Hazard como prioridades;verdadeiro
"""Operação Pato"" em detalhes: veja os valores que o São Paulo pagará ano a ano para o atacante";verdadeiro
Mercado aquecido: duas das 20 maiores transferências da história vão acontecer na próxima janela;verdadeiro
"Presidente do Santos provoca Corinthians e fala em ""matar os gambás"" no Paulistão, vídeo";verdadeiro
Embalado, Junior Cigano encara o camaronês Francis Ngannou no UFC 239, dia 6 de julho em Vegas;verdadeiro
Opinião: Pato não virou Ronaldo, mas pode se reencontrar como craque no São Paulo;verdadeiro
Motor de Leclerc falha no fim, e Hamilton vence no Barein, Vettel erra e fica só em quinto;verdadeiro
Leclerc não é o primeiro a perder vitória quase certa na Fórmula 1 após problema, relembre;verdadeiro
Federer alcança 101º título na carreira ao superar John Isner no Masters 1000 de Miami;verdadeiro
"Após derrota do Grêmio, Inter responde felicitação por aniversário: ""Dia tão especial""";verdadeiro
Ganso e B.Henrique serão julgados por expulsões em Fla-Flu, tricolor pode pegar 360 dias de gancho;verdadeiro
Sávio visita o Ninho com sócios e debate com o Flamengo projetos para Filipe Luís;verdadeiro
"Grêmio reconhece erros, e Everton cobra reação imediata após derrota: ""Agora é vida ou morte""";verdadeiro
"Após nova derrota, Renato admite atuação abaixo da média do Grêmio: ""Deu pane""";verdadeiro
"""Um amarelo poderia até segurar"", diz Wright sobre a expulsão de Reinaldo em 1981";verdadeiro
"Análise: resposta de Dudu em nova função é a melhor notícia de noite ""fria"" na arena do Palmeiras";verdadeiro
Em contato com repórter, Felipe Melo diz que gesto de arma após jogo do Palmeiras foi para o filho;verdadeiro
Folha mensal do Flamengo cobre quase um ano e meio os custos do San José com salários;verdadeiro
Pelo Cruzeiro, Fred passa Zico e se iguala a Pelé e Robinho em gols brasileiros na Libertadores;verdadeiro
Em ofício, Corinthians avisa que não jogará a primeira final se ônibus for alvejado no Morumbi;verdadeiro
Smalling não se desculpa por fazer Messi sangrar e vira meme, Argentino passa por exames;verdadeiro
Curtinhas: McGregor alega inocência em julgamento de caso em que quebrou celular de fã;verdadeiro
"Diego nega ter ficado chateado ao ser substituído em goleada do Flamengo: ""Queremos participar""";verdadeiro
Ex-vice de futebol guarda ao lado do Vasco, há 25 anos, carro de acidente fatal de Dener ;verdadeiro
"Pai de Neymar garante filho no PSG e diz que confia em título da Champions: ""Ele veio para isso""";verdadeiro
Senhor dos clássicos, Arrascaeta desfruta de holofotes à espera da vítima preferida: o Vasco;verdadeiro
Flamengo e Vasco iniciam a 10ª final de campeonato com Clássico dos Milhões: lembra de todas?;verdadeiro
São Paulo x Corinthians: Pablo fora, e Hernanes de volta, veja lista de 24 convocados para a final;verdadeiro
Poirier vence revanche contra Max Holloway e é campeão interino dos pesos-leves do UFC;verdadeiro
Ex-atacante Tuta sofre assalto ao lado das duas filhas e tem carro roubado no Rio de Janeiro;verdadeiro
Lewis Hamilton vence na China o GP 1000 da Fórmula 1 e assume liderança do campeonato;verdadeiro
Torcida do São Paulo se mobiliza para jogar pétalas em ônibus do Corinthians na porta do Morumbi;verdadeiro
Vasco x Flamengo: veja a provável escalação de Abel para o primeiro jogo da final do Carioca;verdadeiro
Flamengo perde a final do CBLoL e vira alvo de fábrica de memes na internet;verdadeiro
Quem é a melhor? Vote e monte a seleção da Superliga Feminina;verdadeiro
Tutorial explica critérios que definem as roubadas de bola no Cartola: veja exemplos em vídeos;verdadeiro
"Meia reclama de impaciência e gritaria de Henry como técnico: ""Não matou o jogador nele""";verdadeiro
"Carille vê Corinthians abaixo, mas fala em ""não buscar fantasmas"" e mira decisões na Arena";verdadeiro
"Pedro comemora volta ao Fluminense: ""Grandes coisas virão pela frente""";verdadeiro
Ana Thaís elogia coragem de André ao cobrar pênalti do título para o Grêmio;verdadeiro
Ítalo avança no sufoco, Filipe dá show e Medina mostra força na abertura em Bells Beach ;verdadeiro
Opinião: City x Tottenham escancara abismo cultural entre Inglaterra e Brasil;verdadeiro
VÍDEO: Lutador brasileiro de 2m de altura e 66kg estreia no peso-pena do Favela Kombat 31;verdadeiro
A Bolívia na terra prometida: futebol une sonhos e ameniza dores de imigrantes no Brasil;verdadeiro
Apagões, visitante “manso”... As coincidências nas eliminações de Guardiola na Champions;verdadeiro
Estreia de brasileiro e nocautes brutais marcam o card preliminar do UFC São Petersburgo;verdadeiro
Vasco acerta patrocínio pontual para final do Campeonato Carioca, neste domingo;verdadeiro
Polícia Civil prende integrantes de torcidas organizadas de Vasco e Botafogo no Rio de Janeiro;verdadeiro
"Fred provoca presidente do Atlético-MG e fala sobre retorno ao Cruzeiro: ""Caí para cima""";verdadeiro
Valdiram, ex-Vasco, é encontrado morto em São Paulo;verdadeiro
Presidente do Atlético-MG rebate Fred e cobra multa por transferência para o Cruzeiro;verdadeiro
Flamengo x Vasco: Abel vai com Gabigol, mas Everton é dúvida, confira a escalação;verdadeiro
Após marcar história do Fortaleza com título cearense, técnico Ceni comenta interesse do Atlético-MG;verdadeiro
Alberto Valentim não resiste à pressão dos maus resultados e é demitido do Vasco;verdadeiro
Raí convence jogadores do São Paulo a receberem medalhas de vice após saída de campo;verdadeiro
Em jogo marcado por desmaio de Jaque, Sesi-SP vence o Taubaté na abertura da final da Superliga;verdadeiro
Cruzeiro chega a 150 dias da última derrota, com troféu e classificação na Libertadores;verdadeiro
Espetacular, Damian Lillard acerta do meio da rua, e Blazers eliminam o OKC nos playoffs;verdadeiro
Opinião: Ceni acerta ao ficar no Fortaleza e pode crescer ainda mais com título do Nordestão ;verdadeiro
Dicas de defesa #1: veja opções de goleiros, laterais e zagueiros para começar bem no Cartola;verdadeiro
São Paulo deve mandar dois jogos do Brasileirão no Pacaembu, Morumbi será cedido à Conmebol;verdadeiro
Flamengo e Corinthians têm pior aproveitamento de jogos sem sofrer gols no ano, veja ranking;verdadeiro
"Dagoberto faz seu primeiro gol pelo Londrina e rebate provocação de torcedor: ""Tenho cinco""";verdadeiro
Flamengo estanca efeitos da derrota, e resultados dão suporte ao questionado Abel Braga;verdadeiro
Top 10 do Brasileirão: veja as dez melhores campanhas na era dos pontos corridos;verdadeiro
O domínio é azul: Minas se impõe, bate o Praia Clube e é campeão da Superliga após 17 anos;verdadeiro
Dicas de quem sabe: Caio Ribeiro sugere três nomes para a rodada #1 do Cartola FC;verdadeiro
Recompensa definida: em jejum desde 2013, Flamengo pagará até R$ 81 milhões por títulos grandes;verdadeiro
Bottas segura Hamilton, vence em Baku e vira líder da F1, Mercedes tem melhor início da história;verdadeiro
"Rodrigo Caio, do Flamengo, tem alta do hospital após choque com Dedé, do Cruzeiro: ""Estou bem""";verdadeiro
Grêmio x Santos: Tite observa gremistas na Arena de olho na Copa América e no futuro;verdadeiro
Polícia identifica agressores de Valdiram, veja imagens de uma câmera de segurança;verdadeiro
Central do Apito: gol de Everaldo, do Fluminense, contra o Goiás foi mal anulado;verdadeiro
Árvore cai em cima do carro da mãe de atacante do Fluminense, no Maracanã, fotos;verdadeiro
Vazam fotos da nova segunda camisa do Flamengo na internet;verdadeiro
Goleada, lanterna e zoações de rivais: Ceni vira alvo nas redes sociais após tropeço do Fortaleza;verdadeiro
"Muricy pede sinceridade com Neymar após agressão: ""Parece que todo mundo só concorda com ele""";verdadeiro
Ricardo Bueno mita, e Ceará comanda seleção da rodada #1 do Cartola: três jogadores e técnico;verdadeiro
Festa, caras novas e titulares poupados: Palmeiras chega a Maceió para duelo contra o CSA;verdadeiro
Vinicius Junior visita Lucas Paquetá em Milão e relembra parceria dos tempos de Flamengo;verdadeiro
Vissotto faz a festa, lidera vitória contra o Sesi-SP e deixa Taubaté a um passo do título da Superliga;verdadeiro
Coletivo brilha, Warriors forçam festival de erros dos Rockets e abrem 2 a 0 na série;verdadeiro
"Daniel Alves condena agressão de Neymar: ""Por mais que seja amigo, não posso ser a favor""";verdadeiro
Renato admite jogo ruim do Grêmio e cita falta de experiência para segurar vitória contra Avaí;verdadeiro
Yamaguchi Falcão cai na armadilha do rival, perde invencibilidade e cinturão latino;verdadeiro
"Victor Ferraz comemora boa arrancada do Santos e se permite sonhar com título: ""Por que não?""";verdadeiro
Sob pressão, Abel balança no Flamengo às vésperas de jogo decisivo pela Libertadores;verdadeiro
Bap interfere no futebol, compra barulho de Abel e gera desconforto no Flamengo;verdadeiro
CBF divulga tabela detalhada das oitavas de final da Copa do Brasil, veja datas e horários;verdadeiro
Dicas técnicas reúnem opções de defesa e ataque para a rodada #3 do Cartola FC;verdadeiro
"Após derrota para o Palmeiras, Guerrero reclama de arbitragem: ""Difícil jogar contra 12""";verdadeiro
Na explosão de Lipe, Sesi-SP reage, bate Taubaté e força quinto jogo na briga pelo título da Superliga;verdadeiro
Portão e muro de São Januário são pichados com críticas a diretor e ao time do Vasco;verdadeiro
Harden e Gordon dão show, Rockets vencem os Warriors na prorrogação e respiram na série;verdadeiro
Jorge Sampaoli, técnico do Santos, é absolvido em julgamento no STJD;verdadeiro
Delegação sub-15 do Bahia retorna para Salvador após acidente na BR-251;verdadeiro
Temporada chega aos capítulos finais, e a guerra esquenta em 4 dos 7 reinos do futebol europeu;verdadeiro
Lista GE: relembre grandes viradas que marcaram o futebol brasileiro;verdadeiro
Pato faz tratamento na folga do São Paulo, segue com colar cervical e é dúvida para domingo;verdadeiro
Um em nove: Grêmio iguala pior arrancada na era dos pontos corridos;verdadeiro
"Alexander-Arnold explica escanteio surpresa que derrubou o Barcelona: ""Foi instintivo""";verdadeiro
"Após classificação histórica, Klopp extravasa: ""Os garotos são f...""";verdadeiro
"Lucas Moura divide méritos com o grupo e exalta o futebol: ""É o melhor momento da minha vida""";verdadeiro
#MadeInCotia: São Paulo vibra com três gols de Lucas Moura na semifinal da Liga dos Campeões;verdadeiro
Vanderlei Luxemburgo é apresentado pelo Vasco e quer recuperar autoestima do clube;verdadeiro
Internet vai à loucura com virada histórica do Tottenham contra o Ajax;verdadeiro
Diretoria do Flamengo vai até a Espanha para tentar a contratação de Filipe Luís;verdadeiro
Diego Alves segue fora contra a Chape, e César ganha pontos no gol do Flamengo;verdadeiro
Em pesagem amistosa do UFC Rio 10, Jéssica Bate-Estaca presenteia Rose Namajunas com flor;verdadeiro
Árbitro morre após passar mal em partida de futsal no interior de São Paulo;verdadeiro
Dudu exalta Ademir da Guia em foto, e torcedores do Palmeiras veem indireta para Marcos;verdadeiro
Dicas técnicas ofensivas têm duas opções para o meio e duas para o ataque da rodada #4 do Cartola FC;verdadeiro
"Erik, do Botafogo, vence aposta com Luciano, do Fluminense, e tira onda: ""Obrigado, grande amigo""";verdadeiro
"Diniz lamenta chances perdidas e vê Fluminense ""soberano"" contra Botafogo: ""Não tinham finalizado até o gol""";verdadeiro
"Vinicius Junior elogia lençol em jogo do PSG, e Neymar responde: ""Te desafio a fazer""";verdadeiro
Sampaoli vê Santos entre favoritos no Brasileiro e se esquiva sobre convite hipotético para a Seleção;verdadeiro
Grupo Globo muda formato de Craque do Jogo e pede desculpas a Sidão;verdadeiro
"Luxemburgo assumirá Vasco nesta segunda e diz que quer ""olhar nos olhos"" dos jogadores";verdadeiro
Raptors vencem Jogo 7 contra os 76ers com cesta histórica de Kawhi Leonard no segundo final;verdadeiro
Conmebol sorteia confrontos da segunda fase da Copa Sul-Americana, veja duelos;verdadeiro
Bap garante Abel no Flamengo e confia na chegada de reforços;verdadeiro
"Sorteio define Palmeiras x Godoy Cruz na Libertadores, e Galvão analisa: ""Não dá para reclamar""";verdadeiro
Mercadão do Flamengo: Filipe Luis fica para depois, dirigentes viajam por Rafinha, e zagueiros no radar;verdadeiro
Conmebol divulga dias e horários dos jogos das oitavas de final da Libertadores;verdadeiro
Pelicans ficam com a primeira escolha do Draft e terão a chance de recrutar Zion Williamson;verdadeiro
Análise: organizado e inteligente, Flamengo contém ímpeto corintiano e se impõe em Itaquera;verdadeiro
Real Madrid desbanca Manchester United como marca mais valiosa do futebol mundial;verdadeiro
Análise: contra o Atlético-MG, Santos aposta na bola alta e falha sem centroavante;verdadeiro
"Em quarto jogo contra o Fluminense, Fred recorda amor: ""Foi, mais uma vez, especial""";verdadeiro
Curry tem trabalho com o irmão, mas anota 37 pontos, e Warriors abrem 2 a 0 sobre os Blazers;verdadeiro
Inter de Milão e Atalanta, da Itália, monitoram Pedro, atacante do Fluminense;verdadeiro
Atlético-MG apresenta nova camisa para temporada e projeta lucros com vendas de uniforme;verdadeiro
"Nenê posta em tom de despedida dos Rockets, e fãs reagem: ""Por favor, não pare""";verdadeiro
Corinthians é quem mais arrecada com bilheteria no ano, seguido por Flamengo e Palmeiras, veja lista;verdadeiro
Comentaristas criticam ausência de Fabinho e presença de Fernandinho na lista de Tite;verdadeiro
Rotina, música e astros do futebol: Felipão e Sampaoli têm estilos diferentes não só de jogo;verdadeiro
Favoritismos #5: Athletico, Chape, Grêmio, Inter, Palmeiras e São Paulo têm vantagem na rodada;verdadeiro
Análise: 20 minutos perfeitos e jogo coletivo definem melhor atuação do Palmeiras com Felipão;verdadeiro
"Nadal dá ""pneu"" inédito em Djokovic e conquista 9º título no Masters 1000 de Roma";verdadeiro
Flamengo começa a encher “mochilão”, ouve “sim” de Rafinha e acerta com lateral por dois anos;verdadeiro
Temporada na Europa vai chegando ao fim com aquela sensação estranha de déjà vu;verdadeiro
Nico López aparece em lista de pré-convocados do Uruguai para a Copa América;verdadeiro
Felipão abre luta por tri da Copa do Brasil pelo Palmeiras em palco da vaga para o Mundial de 2002;verdadeiro
Comunidade da Fórmula 1 lamenta morte de Niki Lauda e homenageia a lenda austríaca;verdadeiro
Revista ouve personalidades do futebol e elege 11 dicas para Neymar crescer na França;verdadeiro
Ricardo Goulart rescinde contrato com o Palmeiras e retorna à China;verdadeiro
Mochilão parte III: Flamengo passa pela Itália e monitora zagueiros em fim de temporada na Europa;verdadeiro
"Oscar participa do Grande Círculo e não poupa Neymar: ""Ele não é melhor do que ninguém""";verdadeiro
Veja como a saída de Ricardo Goulart do Palmeiras repercutiu nas redes sociais;verdadeiro
Maxi López pede rescisão amigável e está de saída do Vasco;verdadeiro
Já vai? Lista relembra passagens de jogadores que duraram bem menos que o esperado;verdadeiro
"Podcast Fala, Fera! #10 debate saída de Maxi, e Eric Faria diz: ""O Vasco estava querendo romper""";verdadeiro
Antony relembra infância como torcedor do São Paulo e projeta reação contra o Corinthians;verdadeiro
Batalha dos Craques: comentaristas encaram desafio de chutes do meio do campo;verdadeiro
Ultimate dispensa Elias Theodorou, Marcelo Golm, Wilson Reis e Eric Shelton;verdadeiro
